CardholdeNDD,First Name,Last Name,Gender,ATMID,Birth Date,Occupation,AccountType,State Bank Of India
WD-007-1159,Adejoke,Ogbu,F,WD-007,01/17/1981,Engineer,Savings,1
WD-002-1048,Dora,Adebayo,M,WD-002,02/20/1961,Marketing Executive,Savings,1
WD-011-1066,Nwachukwu,Akintoye,M,WD-011,05-06-1960,Truck Driver,Current,1
ED-001-1143,Suleiman,Aisha,F,ED-001,07-12-1975,Human Resources Specialist,Current,1
ED-001-1121,Danladi,Danjuma,F,ED-001,01/14/1969,Lawyer,Current,1
WD-011-1201,Babatunde,Adebisi,M,WD-011,04-01-1979,Data Analyst,Savings,1
WD-004-1112,Ali,Muhammad,M,WD-004,01/28/1986,Trader,Current,1
WD-009-1193,Ebuka,Nwachukwu,M,WD-009,07/28/1990,Accountant,Current,1
WD-005-1024,Olufemi,Gbadamosi,F,WD-005,03/22/2002,Student,Savings,0
WD-005-1139,Oyindamola,Adeniran,M,WD-005,12-11-1987,Plumber,Current,1
WD-011-1019,Oluwatoyin,Adebisi,F,WD-011,05-01-1978,Engineer,Current,1
WD-009-1289,Ekene,Odeyemi,F,WD-009,03/31/1989,Lawyer,Savings,1
WD-012-1035,Chinedu,Jimoh,F,WD-012,05/20/1977,Software Developer,Savings,1
ED-002-1097,Yusuf,Adamu,F,ED-002,11/20/2005,Student,Savings,1
ED-006-1066,Musa,Yakubu,F,ED-006,02/25/1985,Human Resources Specialist,Current,1
WD-008-1108,Asabe,Awofeso,M,WD-008,06/19/1999,Student,Savings,1
WD-003-1094,Nkem,Okon,M,WD-003,01-07-1960,Factory Worker,Current,1
ED-004-1006,Salisu,Ahmed,M,ED-004,01/15/1991,Factory Worker,Savings,1
WD-007-1069,Akintunde,Egbule,M,WD-007,08/23/1990,Accountant,Current,1
WD-002-1076,Celestine,Ekeinde,F,WD-002,07/18/1979,Human Resources Specialist,Savings,1
ND-001-1007,Grace,Onwuka,F,ND-001,11-04-1995,Health Professional,Current,1
WD-001-1036,Danjuma,Adeyemi,M,WD-001,03/14/1964,Truck Driver,Current,1
WD-002-1243,Oluwatoyin,Akintola,F,WD-002,04/23/1998,Student,Savings,1
ED-008-1200,Abubakar,Fati,F,ED-008,05/24/2006,Trader,Current,0
WD-015-1019,Boluwatife,Oluwatofunmi,F,WD-015,07/14/1964,Health Professional,Savings,1
ED-008-1017,Umaru,Mohammed,M,ED-008,10/25/1992,Engineer,Current,1
ED-001-1066,Salisu,Ahmad,M,ED-001,05/30/1970,Trader,Savings,1
WD-005-1299,Zainab,Okafor,F,WD-005,10-10-1999,Student,Savings,1
WD-012-1066,Aminat,Udom,M,WD-012,03-07-1960,Software Developer,Current,1
WD-014-1257,Ayo,Adekunle,M,WD-014,02/19/1973,Carpenter,Current,1
ED-008-1036,Adamu,Abdullahi,F,ED-008,03/14/1988,Accountant,Savings,0
ED-009-1129,Firdausi,Abdulsalam,M,ED-009,04-06-1976,Marketing Executive,Savings,1
ED-009-1007,Hafsatu,Mohammed,M,ED-009,08-11-1996,Human Resources Specialist,Savings,1
WD-012-1024,Oluwakemi,Iloka,M,WD-012,10-06-1988,Welder,Current,1
WD-007-1126,Chinedu,Idowu,F,WD-007,06-05-1979,Accountant,Savings,1
WD-013-1087,Adebowale,Adegoke,M,WD-013,07-01-1991,Human Resources Specialist,Current,1
WD-001-1257,Nnamdi,Okonkwo,F,WD-001,01/19/1974,Trader,Current,1
WD-003-1071,Seun,Ojo,M,WD-003,01/30/1969,Accountant,Current,1
WD-009-1186,Chizoba,Okafor,M,WD-009,05-06-2007,Student,Savings,1
ED-003-1036,Garba,Umar,F,ED-003,12-08-1966,Marketing Executive,Current,1
ED-005-1048,Yusuf,Mohammed,F,ED-005,12/31/1995,Human Resources Specialist,Savings,1
WD-015-1184,Ayodeji,Gbolahan,F,WD-015,03-12-1987,Engineer,Savings,1
ED-006-1188,Abdulrahman,Amina,M,ED-006,06/19/1981,Farmer,Current,1
WD-011-1105,Babatunde,Olumide,M,WD-011,08/14/1991,Human Resources Specialist,Current,1
WD-005-1290,Chinenye,Oladele,F,WD-005,03-09-1989,Engineer,Savings,1
WD-005-1216,Oluwaseyi,Onu,M,WD-005,02/20/1993,Construction Worker,Savings,0
ED-001-1154,Bello,Mariam,M,ED-001,01/24/1983,Engineer,Savings,0
WD-011-1297,Omolara,Suleimon,M,WD-011,04/17/2003,Student,Savings,0
WD-009-1101,Oladimeji,Aregbesola,F,WD-009,08-12-1972,Trader,Savings,1
ED-009-1188,Fati,Hafsatu,F,ED-009,04-12-1966,Engineer,Savings,1
WD-012-1118,Bolanle,Onu,F,WD-012,04/25/1992,Engineer,Savings,1
WD-010-1104,Ibukunoluwa,Adeyemi,F,WD-010,03/22/1996,Accountant,Current,1
ND-003-1047,Obinna,Akintoye,F,ND-003,10-12-1962,Engineer,Savings,1
WD-001-1038,Olasupo,Aregbesola,F,WD-001,07/20/1986,Human Resources Specialist,Savings,1
WD-009-1217,Chidiebube,Olawale,F,WD-009,04/30/1984,Marketing Executive,Savings,1
WD-008-1070,Aladejobi,Olatunji,F,WD-008,05/31/1986,Trader,Savings,1
WD-002-1196,Ekanem,Oluwadamilola,F,WD-002,12/15/1961,Trader,Current,1
ED-002-1095,Ismaila,Bello,M,ED-002,05-01-1985,Health Professional,Current,1
WD-012-1036,Ayo,Ojo,F,WD-012,07/23/1964,Trader,Savings,1
WD-015-1197,Austin,Oluwagbemiga,F,WD-015,08-01-1985,Manager,Current,0
ED-006-1120,Ismaila,Suleiman,M,ED-006,06/18/1957,Manager,Current,1
WD-004-1023,Oluwalonimi,Oluwalonimi,F,WD-004,03-12-1959,Health Professional,Savings,1
WD-011-1061,Clara,Ojo,M,WD-011,10-01-1994,Welder,Current,0
ED-004-1024,Sadiq,Ahmed,F,ED-004,08/24/1997,Health Professional,Savings,1
ED-009-1084,Abdulrahman,Suleiman,M,ED-009,04/25/1996,Trader,Current,1
WD-008-1077,Niyi,Benson,F,WD-008,12-11-1961,Marketing Executive,Current,1
WD-002-1028,Damilare,Ugochukwu,F,WD-002,08-03-1975,Lawyer,Savings,1
ED-001-1174,Sadiq,Firdausi,M,ED-001,10-07-1961,Manager,Savings,1
WD-012-1129,Oluwatofunmi,Bala,M,WD-012,11/27/1968,Welder,Current,1
WD-005-1054,Ayodeji,Okoh,F,WD-005,09-03-1980,Marketing Executive,Current,1
WD-005-1084,Ajayi,Adeleke,F,WD-005,11/25/1975,Human Resources Specialist,Savings,0
ED-007-1151,Bello,Rakiya,F,ED-007,05-11-2003,Student,Savings,1
WD-011-1091,Ebenezer,Oluwaseun,F,WD-011,10/24/1988,Lawyer,Savings,1
WD-013-1151,Benson,Oni,M,WD-013,10-11-1988,Plumber,Current,1
ED-008-1011,Ahmad,Abubakar,M,ED-008,02/18/1977,Lawyer,Savings,1
WD-015-1188,Ademiluyi,Udom,M,WD-015,09-05-1998,Student,Savings,1
ED-003-1176,Amina,Salisu,F,ED-003,06-04-1969,Health Professional,Savings,1
WD-003-1072,Ekpereamaka,Adegoke,F,WD-003,02/17/1989,Data Analyst,Savings,1
WD-013-1284,Akinbiyi,Ebiowei,M,WD-013,08/20/1962,Construction Worker,Current,1
WD-002-1186,Rukayat,Eko,F,WD-002,08-06-1964,Health Professional,Savings,1
ED-008-1183,Amina,Nafisa,F,ED-008,05/21/1995,Health Professional,Current,1
WD-003-1266,Olaniyi,Ojo,F,WD-003,01/21/2000,Student,Savings,0
WD-009-1098,Oluwakemi,Oluwadamilola,M,WD-009,08-03-2003,Student,Savings,1
WD-003-1157,Chinenye,Omolola,F,WD-003,08/28/1967,Health Professional,Current,1
ED-001-1116,Sadiya,Garba,F,ED-001,05-04-2003,Student,Savings,1
WD-013-1198,Omolola,Daramola,M,WD-013,01/18/1983,Software Developer,Current,1
WD-003-1199,Chidozie,Adekunle,M,WD-003,11/18/1958,Data Analyst,Current,1
WD-003-1114,Olumide,Fagbemi,M,WD-003,08-07-1981,Software Developer,Current,1
WD-001-1112,Babajide,Omolabake,M,WD-001,07/24/1998,Student,Savings,1
WD-010-1061,Damilare,Oluwayemisi,F,WD-010,04-12-1974,Human Resources Specialist,Current,0
WD-013-1081,Benson,Ogundele,F,WD-013,10/15/1975,Human Resources Specialist,Current,1
ED-005-1126,Danladi,Musa,F,ED-005,10/18/2007,Trader,Savings,1
ED-006-1162,Sani,Rukayya,M,ED-006,07-11-2006,Trader,Savings,1
ED-001-1061,Musa,Ahmed,F,ED-001,12-03-1963,Engineer,Current,1
WD-001-1155,Chikamso,Oni,F,WD-001,04/26/1989,Factory Worker,Savings,1
WD-015-1146,Folasade,Ekong,M,WD-015,04/29/2002,Student,Savings,1
WD-014-1026,Wuraola,Eze,F,WD-014,08-01-1998,Student,Savings,0
WD-011-1088,Damilare,Ekwueme,F,WD-011,08/31/2004,Student,Savings,1
ED-004-1054,Ibrahim,Ibrahim,F,ED-004,03/24/1989,Health Professional,Current,1
WD-008-1090,Oluwafemi,Akande,M,WD-008,05-08-1998,Student,Savings,1
WD-004-1131,Oluwaseyi,Eko,F,WD-004,03/25/1968,Accountant,Current,1
WD-010-1020,Kehinde,Okeke,M,WD-010,11/18/2003,Student,Savings,1
WD-001-1224,Olaniyi,Eze,F,WD-001,01-10-1976,Manager,Savings,1
WD-013-1250,Deborah,Onyekwere,M,WD-013,12-10-1972,Truck Driver,Savings,1
ND-001-1047,Onyinyechi,Okoli,M,ND-001,03-01-1975,Farmer,Current,1
WD-006-1115,Chibueze,Adebayo,F,WD-006,10-08-1989,Health Professional,Savings,1
WD-010-1241,Ayo,Nnamdi,M,WD-010,06/20/1986,Truck Driver,Current,1
WD-013-1042,Ademiluyi,Okoye,M,WD-013,01-07-2000,Student,Savings,1
ED-003-1181,Mustapha,Haruna,M,ED-003,02-06-1964,Health Professional,Current,1
WD-006-1017,Boluwatife,Akinwande,F,WD-006,09-10-1969,Marketing Executive,Current,0
ED-004-1200,Firdausi,Fadila,F,ED-004,07/20/1985,Health Professional,Current,0
WD-012-1051,Aluko,Adejumo,M,WD-012,03/30/1982,Human Resources Specialist,Savings,1
WD-006-1102,Chinyere,Adebanjo,M,WD-006,02/20/1967,Factory Worker,Savings,1
WD-015-1021,Ekanem,Adeyemo,M,WD-015,09/21/1986,Construction Worker,Current,1
WD-014-1221,Diana,Akintola,M,WD-014,06-10-2000,Student,Savings,1
WD-002-1140,Dayo,Oladejo,F,WD-002,01/26/1959,Lawyer,Current,1
WD-001-1099,Nkem,Okafor,F,WD-001,08/22/1963,Health Professional,Savings,1
WD-009-1240,Daniella,Adegoke,M,WD-009,12/17/1970,Marketing Executive,Current,1
WD-005-1028,Ekele,Amadi,M,WD-005,04/22/1988,Manager,Savings,1
WD-006-1040,Edith,Ogunleye,F,WD-006,08/26/1988,Health Professional,Current,0
WD-012-1273,Oluwakemi,Amosun,M,WD-012,06-05-1971,Farmer,Savings,1
WD-006-1052,Nneka,Ekong,F,WD-006,06/26/1982,Health Professional,Savings,1
ED-007-1078,Abubakar,Ahmad,F,ED-007,02-08-1997,Engineer,Current,1
WD-005-1053,Chukwuemeka,Oguntade,F,WD-005,06/26/2000,Student,Savings,1
WD-013-1011,Chukwuka,Okafor,M,WD-013,01-11-1970,Manager,Current,1
ED-006-1237,Amina,Abdulsalam,M,ED-006,05-05-1971,Manager,Current,1
WD-013-1009,Chisom,Okafor,M,WD-013,04-01-1966,Carpenter,Savings,0
WD-002-1093,Oyindamola,Akindele,F,WD-002,02-12-1964,Engineer,Current,1
WD-012-1245,Chiwendu,Oluwabukola,M,WD-012,09/25/1969,Plumber,Current,1
ED-007-1086,Nafisa,Ahmed,M,ED-007,05/19/1971,Farmer,Current,1
WD-005-1275,Babajide,Adejumo,M,WD-005,06-04-1982,Plumber,Current,1
WD-003-1144,Ekanem,Akindele,F,WD-003,11/30/1990,Human Resources Specialist,Savings,1
WD-007-1275,Danladi,Adebisi,M,WD-007,02/20/1988,Manager,Savings,1
WD-006-1077,Christian,Ogbu,F,WD-006,09/20/2003,Student,Savings,0
WD-013-1280,Chukwuma,Oladejo,F,WD-013,08-07-1992,Data Analyst,Current,1
ED-002-1184,Salisu,Rakiya,M,ED-002,08-04-1995,Marketing Executive,Current,1
WD-010-1002,Bernadine,Adekunle,F,WD-010,07/25/1976,Health Professional,Savings,1
WD-015-1141,Akpan,Ogunnaike,F,WD-015,05/27/2005,Student,Savings,1
WD-003-1197,Adebisi,Adeleke,M,WD-003,03/23/1983,Lawyer,Savings,1
WD-003-1156,Chizoba,Okoye,M,WD-003,11-06-1987,Manager,Savings,0
WD-011-1108,Ayodeji,Amosun,M,WD-011,11/24/1987,Plumber,Savings,0
ED-008-1172,Khadija,Halima,M,ED-008,08/30/1999,Student,Savings,1
WD-004-1032,Ngozi,Okon,F,WD-004,06/19/1995,Software Developer,Savings,1
ED-003-1004,Nafisa,Musa,F,ED-003,07/14/1983,Lawyer,Current,1
WD-002-1219,Austin,Nnamdi,F,WD-002,03/29/1997,Lawyer,Current,1
ED-003-1162,Yakubu,Abdulaziz,M,ED-003,11/13/1966,Carpenter,Current,0
WD-006-1105,Ayodeji,Oluwatofunmi,M,WD-006,04-11-1959,Accountant,Current,1
ED-002-1194,Lawal,Salma,M,ED-002,04-12-1996,Carpenter,Savings,1
WD-007-1168,Oluwakemi,Oluwamayowa,F,WD-007,07/25/2002,Student,Savings,1
WD-014-1088,Olumide,Ayodele,F,WD-014,05/21/1981,Marketing Executive,Savings,1
ED-003-1085,Nasiru,Hassan,M,ED-003,12-06-1972,Farmer,Savings,1
ED-006-1086,Mariam,Ahmad,F,ED-006,07/24/2002,Trader,Current,1
WD-005-1148,Ali,Okafor,F,WD-005,05-01-1965,Engineer,Savings,1
WD-014-1191,Oluwalonimi,Akintoye,F,WD-014,04/28/1970,Engineer,Savings,1
ED-004-1199,Ahmad,Amina,M,ED-004,02/24/1993,Factory Worker,Savings,1
WD-009-1147,Andrew,Bello,M,WD-009,12-06-1981,Manager,Savings,1
ED-005-1167,Mariam,Abdulaziz,M,ED-005,06-05-2002,Trader,Current,1
WD-010-1152,Ekpereamaka,Eyo,F,WD-010,11/19/1961,Manager,Savings,1
WD-004-1305,Bertha,Sanyaolu,M,WD-004,01-12-1965,Welder,Current,1
WD-007-1230,Danjuma,Akintoye,F,WD-007,08-12-1988,Human Resources Specialist,Current,1
WD-014-1266,Bridget,Okonkwo,M,WD-014,10/18/2000,Student,Savings,1
ED-009-1158,Abdullahi,Rukayya,M,ED-009,09-10-1988,Manager,Current,1
WD-007-1175,Adebisi,Adeyemo,M,WD-007,02-01-1992,Data Analyst,Current,0
WD-014-1050,Agnes,Onyeka,M,WD-014,07-09-1989,Accountant,Current,1
WD-005-1249,Chidiebube,Mohammed,F,WD-005,03/21/1988,Engineer,Savings,0
WD-015-1196,Oluwamayowa,Akindele,F,WD-015,03/14/1996,Manager,Savings,1
WD-006-1225,Fiyinfoluwa,Adebayo,F,WD-006,03-07-1959,Lawyer,Savings,1
WD-014-1077,Kehinde,Oluwapelumi,M,WD-014,11/18/1995,Marketing Executive,Savings,0
WD-015-1139,Ebiere,Agboola,M,WD-015,04/22/1969,Health Professional,Current,1
WD-012-1046,Damilola,Ademola,F,WD-012,10-06-1982,Accountant,Current,1
ED-003-1018,Danjuma,Ali,M,ED-003,02/24/1976,Farmer,Current,1
ED-001-1035,Zainab,Sani,F,ED-001,05-12-1962,Engineer,Current,1
WD-009-1235,Jideofor,Oluwafemi,M,WD-009,06/23/1999,Student,Savings,1
WD-002-1053,Benjamin,Akande,F,WD-002,01/27/1980,Engineer,Savings,1
ED-005-1166,Fadila,Abdulkadir,F,ED-005,06/20/1996,Health Professional,Current,0
WD-005-1071,Augustina,Eze,F,WD-005,10-05-1961,Engineer,Current,1
WD-005-1067,Adeola,Gbenga,F,WD-005,07/31/1985,Engineer,Current,1
WD-005-1135,Damilola,Nnamdi,M,WD-005,11/24/1979,Manager,Savings,0
WD-015-1066,Alfred,Akindele,F,WD-015,04-05-1959,Accountant,Savings,1
WD-006-1230,Deji,Eko,F,WD-006,09/28/1987,Trader,Savings,1
WD-015-1169,Denis,Adekunle,M,WD-015,04-03-1992,Carpenter,Current,1
WD-015-1038,Edwin,Adeniyi,F,WD-015,01/16/1990,Marketing Executive,Savings,1
WD-008-1120,Opeyemi,Onyeka,M,WD-008,09/26/1980,Plumber,Savings,1
WD-013-1261,Oluwamayowa,Adegoke,M,WD-013,02/16/1973,Mechanic,Current,0
WD-013-1217,Adebisi,Oladipo,F,WD-013,11/13/1959,Manager,Savings,1
WD-006-1026,Olusola,Fatunmise,M,WD-006,09/21/1961,Truck Driver,Savings,1
WD-004-1278,Ayo,Udom,F,WD-004,11/14/1992,Human Resources Specialist,Savings,1
WD-009-1071,Chukwudi,Nwosu,F,WD-009,10/19/1985,Lawyer,Current,1
WD-003-1249,Cynthia,Balogun,M,WD-003,04/26/1976,Mechanic,Current,1
ED-009-1018,Ruqayya,Bello,F,ED-009,05/15/1990,Engineer,Current,1
WD-011-1008,Chinenye,Okonkwo,F,WD-011,02/16/1991,Engineer,Current,1
ED-005-1026,Hafsatu,Hassan,M,ED-005,12-12-1981,Manager,Current,1
WD-010-1069,Aisha,Okonkwo,F,WD-010,11-05-1977,Accountant,Current,1
WD-005-1197,Olaniyi,Davies,F,WD-005,11-10-1966,Manager,Current,1
WD-004-1113,Chiwendu,Okafor,M,WD-004,11/29/1998,Student,Savings,1
WD-010-1160,Jideofor,Alade,F,WD-010,02-10-1994,Trader,Savings,1
WD-010-1217,Ebunoluwa,Adeolu,M,WD-010,08/21/1962,Electrician,Savings,0
WD-011-1165,Oluwaseun,Nwosu,M,WD-011,11/24/1967,Engineer,Savings,0
WD-007-1130,Nifemi,Fajimi,F,WD-007,09/15/1974,Data Analyst,Current,1
WD-002-1043,Chukwuka,Kuti,F,WD-002,03/15/1964,Marketing Executive,Current,1
WD-012-1132,Azeez,Afolabi,M,WD-012,10/24/1983,Marketing Executive,Savings,1
WD-010-1014,Oluwatofunmi,Oluwatofunmi,F,WD-010,05/22/1969,Lawyer,Savings,0
WD-012-1261,Ekwutosi,Nwosu,F,WD-012,02-05-1980,Software Developer,Savings,0
ED-009-1186,Abdulsalam,Mustapha,M,ED-009,06/18/1966,Marketing Executive,Savings,1
WD-015-1078,Chinazo,Eze,F,WD-015,08/23/1986,Lawyer,Savings,1
WD-002-1273,Nkemdirim,Adetayo,F,WD-002,06-07-1964,Marketing Executive,Savings,1
WD-010-1027,Chidiebube,Okonkwo,M,WD-010,02-02-2003,Student,Savings,1
WD-003-1027,Christian,Oluwasegun,F,WD-003,03-05-2009,Student,Savings,1
WD-001-1068,Chukwuemeka,Ogbu,M,WD-001,02/21/1962,Health Professional,Savings,1
WD-007-1226,Alex,Oluwagbemiga,M,WD-007,08-06-1964,Construction Worker,Savings,1
WD-011-1215,Oluwatofunmi,Oluwadare,F,WD-011,07-07-1975,Health Professional,Savings,1
ED-003-1039,Danjuma,Danjuma,F,ED-003,07-12-1992,Accountant,Savings,1
WD-014-1089,Aremu,Oluwatobiloba,M,WD-014,02-07-1978,Farmer,Savings,1
WD-013-1174,Adewunmi,Oluwaseun,F,WD-013,10/25/1971,Accountant,Current,1
ND-001-1119,Chidera,Obinna,F,ND-001,07-11-1985,Manager,Savings,1
ED-007-1092,Danladi,Yusuf,F,ED-007,02-06-1975,Health Professional,Savings,1
ED-006-1209,Rukayat,Abdulrahman,F,ED-006,11/24/1990,Human Resources Specialist,Current,0
ED-010-1053,Mariam,Bello,F,ED-010,02/15/1984,Marketing Executive,Savings,1
ED-007-1203,Aisha,Nasiru,F,ED-007,02-11-1976,Trader,Savings,1
WD-001-1204,Bertha,Asalu,M,WD-001,07/25/1999,Student,Savings,0
WD-010-1105,Ada,Oluwaseun,M,WD-010,04/18/1961,Carpenter,Current,0
WD-014-1109,Segun,Adeyemo,F,WD-014,05/22/1984,Software Developer,Current,1
WD-001-1169,Boluwatife,Alabi,M,WD-001,05/21/1994,Data Analyst,Savings,0
WD-014-1090,Oluwaseun,Bello,M,WD-014,11-01-1968,Human Resources Specialist,Current,1
WD-015-1064,Oluwafemi,Oluwatomi,M,WD-015,11/17/1993,Mechanic,Current,0
ED-003-1104,Ahmad,Musa,F,ED-003,09-03-1994,Engineer,Current,1
WD-015-1255,Rukayat,Nwosu,F,WD-015,03/13/1966,Engineer,Current,1
WD-007-1163,Lekan,Adebayo,M,WD-007,04/26/2002,Student,Savings,1
WD-015-1074,Akubueze,Makinde,F,WD-015,07/25/1994,Manager,Savings,1
ED-006-1043,Yakubu,Sani,F,ED-006,02/17/1965,Marketing Executive,Current,1
ED-003-1019,Ahmed,Abubakar,F,ED-003,06-12-1982,Health Professional,Savings,1
ND-002-1093,Chidinma,Chukwuemeka,M,ND-002,07-07-1972,Factory Worker,Savings,1
WD-009-1258,Ayo,Bello,F,WD-009,04-07-1987,Accountant,Savings,0
WD-004-1306,Adetokunbo,Akpan,M,WD-004,11-11-1968,Software Developer,Savings,1
WD-009-1043,Folasade,Omolabake,M,WD-009,04-10-1980,Lawyer,Current,1
ED-008-1010,Amina,Suleiman,F,ED-008,11-09-1979,Health Professional,Savings,1
WD-002-1067,Yewande,Adetayo,M,WD-002,08-08-1993,Human Resources Specialist,Savings,1
WD-006-1171,Adenike,Akintoye,M,WD-006,08/14/1957,Software Developer,Current,1
ED-009-1002,Yusuf,Abubakar,F,ED-009,04-07-1976,Marketing Executive,Current,1
WD-013-1173,Constance,Onyekwere,M,WD-013,07/22/2004,Student,Savings,0
ED-005-1163,Aisha,Zainab,M,ED-005,05-01-1958,Mechanic,Savings,1
WD-007-1239,Amos,Oladipo,M,WD-007,09-03-1989,Manager,Savings,1
WD-010-1049,Destiny,Rasaq,F,WD-010,02-11-1973,Software Developer,Savings,1
WD-011-1065,Xaviera,Udofia,M,WD-011,05-02-1995,Data Analyst,Current,1
ED-004-1176,Danjuma,Amina,M,ED-004,03/19/1969,Farmer,Current,1
WD-008-1072,Chinazo,Ige,F,WD-008,11/20/1967,Accountant,Current,1
WD-004-1175,Olusola,Aregbesola,M,WD-004,01/29/2005,Student,Savings,1
WD-004-1094,Bridget,Onyeka,F,WD-004,01-01-2000,Student,Savings,0
WD-009-1034,Adesola,Okonkwo,F,WD-009,07-08-1966,Manager,Current,1
WD-015-1062,Ademiluyi,Okonkwo,M,WD-015,05/19/1962,Carpenter,Savings,1
WD-004-1236,Oluwatomi,Ogbu,F,WD-004,06/13/2003,Student,Savings,1
WD-002-1237,Oluwatosin,Idowu,F,WD-002,12-11-1990,Engineer,Savings,0
WD-008-1104,Austin,Okafor,F,WD-008,07/17/1993,Health Professional,Current,0
WD-001-1160,Fiyinfoluwa,Okonkwo,F,WD-001,08-11-2003,Student,Savings,0
WD-003-1046,Daniel,Oluwasegun,M,WD-003,05/23/1981,Software Developer,Current,1
WD-004-1062,Oluwajoba,Akinola,F,WD-004,10-08-1962,Marketing Executive,Current,1
ED-003-1166,Nura,Habiba,M,ED-003,08/19/1967,Trader,Savings,1
ED-004-1094,Fatima,Ahmed,M,ED-004,09-11-1960,Health Professional,Current,1
ED-003-1088,Ruqayya,Usman,M,ED-003,10-04-1992,Marketing Executive,Savings,0
WD-003-1149,Habiba,Oluwakemi,M,WD-003,03/26/1979,Construction Worker,Current,1
WD-001-1047,Nifemi,Ilelaboye,F,WD-001,09-09-1961,Construction Worker,Savings,1
WD-015-1079,Destiny,Akande,M,WD-015,04/24/1967,Factory Worker,Savings,1
WD-015-1168,Akpan,Oluwadamilola,F,WD-015,07/26/1972,Manager,Current,1
ED-006-1139,Abdulsalam,Farouk,M,ED-006,01-06-1993,Marketing Executive,Current,1
WD-008-1242,Edwin,Akinsanya,M,WD-008,10-10-1974,Software Developer,Savings,1
ED-010-1006,Abdulsalam,Bala,M,ED-010,09/20/1967,Lawyer,Current,0
ED-009-1041,Aliyu,Yusuf,F,ED-009,08/24/1982,Engineer,Current,1
ED-005-1074,Ahmed,Garba,F,ED-005,07-07-1957,Lawyer,Current,1
WD-004-1222,Ayo,Oladele,M,WD-004,12/16/1972,Lawyer,Savings,1
WD-002-1022,Oluwatomi,Okonkwo,M,WD-002,07/17/2002,Student,Savings,1
WD-011-1199,Olufemi,Okereke,M,WD-011,07/20/1984,Welder,Savings,0
WD-004-1312,Benjamin,Oluwabukola,M,WD-004,01-10-1969,Human Resources Specialist,Current,1
WD-004-1235,Dayo,Gbadamosi,M,WD-004,07-01-2002,Student,Savings,1
WD-003-1174,Adebowale,Fagbuyi,M,WD-003,06/27/1986,Marketing Executive,Savings,1
WD-012-1157,Akindele,Adekunle,F,WD-012,08-01-1997,Lawyer,Savings,1
WD-011-1245,Edwin,Okonkwo,M,WD-011,09-06-2008,Student,Savings,1
WD-003-1251,Oluwatobiloba,Abdulrahman,F,WD-003,08/23/1973,Marketing Executive,Current,1
WD-015-1281,Jideofor,Adetokunbo,M,WD-015,03/29/1981,Accountant,Savings,1
WD-007-1185,Christie,Akinola,M,WD-007,01-10-2000,Student,Savings,0
WD-008-1296,Dorcas,Alao,M,WD-008,04-10-1995,Mechanic,Savings,1
ED-008-1044,Umaru,Bala,M,ED-008,03-06-1962,Lawyer,Savings,1
WD-010-1180,Anthonia,Oluwaseun,M,WD-010,04/14/1997,Carpenter,Current,1
WD-014-1244,Cyril,Onyeka,M,WD-014,04-11-1963,Manager,Savings,1
WD-012-1067,Adisa,Alade,M,WD-012,11-01-1998,Student,Savings,1
ED-004-1133,Ahmad,Muhammad,M,ED-004,11/22/1964,Plumber,Current,0
ND-001-1026,Oladapo,Aluko,M,ND-001,04/30/1971,Construction Worker,Savings,1
WD-002-1125,Chisom,Onyekachi,M,WD-002,08/17/1980,Accountant,Savings,1
WD-015-1161,Alaba,Adekunle,M,WD-015,04-02-1988,Marketing Executive,Savings,1
WD-010-1130,Diana,Ademola,F,WD-010,01/15/1968,Engineer,Savings,1
ED-004-1046,Usman,Umar,F,ED-004,10-08-1990,Health Professional,Savings,1
WD-011-1005,Camillus,Nnamdi,M,WD-011,05/14/1991,Accountant,Savings,1
WD-009-1087,Chidiebube,Sanyaolu,M,WD-009,06/17/1967,Human Resources Specialist,Savings,1
WD-009-1210,Mofoluwake,Adekunle,F,WD-009,11/24/1998,Student,Savings,1
WD-009-1202,Oluwatimilehin,Aregbesola,M,WD-009,06-01-1984,Carpenter,Savings,1
ED-006-1168,Ismaila,Aisha,F,ED-006,11-07-1965,Marketing Executive,Savings,1
ED-006-1223,Rukayya,Bashir,F,ED-006,12-09-1966,Human Resources Specialist,Current,1
WD-006-1068,Gbolahan,Uzoma,F,WD-006,03/30/1991,Trader,Savings,0
WD-001-1158,Chukwudi,Gbenga,M,WD-001,06/13/1977,Software Developer,Savings,1
WD-007-1123,Rasheed,Adetunji,F,WD-007,02-03-1978,Software Developer,Current,1
ED-006-1028,Khadija,Musa,F,ED-006,06/26/1999,Trader,Current,0
WD-003-1064,Olamide,Nwankwo,M,WD-003,05/14/1958,Accountant,Current,1
WD-001-1269,Dora,Adegoke,F,WD-001,09-08-1963,Lawyer,Current,1
WD-010-1090,Anayo,Okafor,F,WD-010,11-12-1964,Health Professional,Current,1
WD-002-1042,Daniel,Olumide,M,WD-002,03/30/1985,Electrician,Current,0
WD-006-1086,Chidimma,Ngozi,F,WD-006,07/24/1978,Trader,Savings,0
WD-002-1072,Boluwatife,Onyekachi,M,WD-002,07/22/1989,Plumber,Savings,1
ED-008-1015,Fatima,Umar,F,ED-008,11-02-1980,Lawyer,Savings,1
ED-008-1096,Rukayya,Muhammad,F,ED-008,02-11-1990,Lawyer,Current,1
WD-003-1267,Nkechi,Egbeyemi,F,WD-003,04-03-1993,Manager,Savings,1
